associationId	personId
200000005	500001137
200000005	500000727
200000005	500001055
200000005	500000331
200000005	500001012
200000005	500000040
200000005	500000603
200000005	500001296
200000005	500000572
200000005	500000196
200000005	500000551
200000005	500000141
200000005	500000823
200000005	500000495
200000005	500000968
200000005	500000944
200000005	500000273
200000005	500000583
200000005	500001065
200000005	500001018
200000005	500000883
200000005	500001156
200000005	500000034
200000005	500000952
200000005	500000247
200000005	500000015
200000005	500000328
200000005	500000432
200000005	500000092
200000005	500001100
200000005	500001105
200000005	500000591
200000005	500000284
200000005	500000476
200000005	500000372
200000005	500001302
200000005	500001103
200000005	500000029
200000005	500000401
200000005	500000787
200000005	500000724
200000005	500000965
200000005	500000099
200000005	500000857
200000005	500000698
200000005	500000661
200000005	500000678
200000005	500000596
200000005	500000917
200000005	500000515
200000005	500000130
200000005	500000519
200000005	500000750
200000005	500000639
200000005	500000913
200000005	500000145
200000005	500001023
200000005	500001171
200000005	500000266
200000005	500000001
200000005	500000753
200000005	500000933
200000005	500001196
200000005	500000416
200000005	500001298
200000005	500000315
200000005	500000405
200000005	500001150
200000005	500000154
200000005	500000577
200000005	500001035
200000005	500000638
200000005	500000778
200000005	500001132
200000005	500001183
200000005	500000642
200000005	500000335
200000005	500000395
200000005	500001195
200000005	500001246
200000005	500000821
200000005	500000992
200000005	500001025
200000005	500000080
200000005	500000167
200000005	500001244
200000005	500001133
200000005	500000928
200000005	500001231
200000005	500000599
200000005	500000031
200000005	500001027
200000005	500000845
200000005	500000863
200000005	500000022
200000005	500000614
200000005	500001036
200000005	500000371
200000005	500000595
200000005	500000781
200000005	500000771
200000005	500001236
200000005	500000121
200000005	500001040
200000005	500000408
200000005	500000317
200000005	500000574
200000005	500001143
200000005	500000742
200000005	500000060
200000005	500000419
200000005	500000894
200000005	500001267
200000005	500000513
200000005	500000700
200000005	500000362
200000005	500000287
200000005	500000949
200000005	500000957
200000005	500000892
200000005	500000704
200000005	500000160
200000005	500001118
200000005	500001233
200000005	500001235
200000005	500000528
200000005	500000754
200000005	500000579
200000005	500001249
200000005	500000006
200000005	500001117
200000005	500000674
200000004	500000958
200000004	500000240
200000004	500001137
200000004	500000400
200000004	500001055
200000004	500000946
200000004	500000647
200000004	500000257
200000004	500001013
200000004	500000819
200000004	500000523
200000004	500000730
200000004	500000087
200000004	500000608
200000004	500001212
200000004	500000718
200000004	500000968
200000004	500000914
200000004	500000039
200000004	500000388
200000004	500000273
200000004	500001154
200000004	500000010
200000004	500000583
200000004	500001065
200000004	500000633
200000004	500000140
200000004	500000503
200000004	500000110
200000004	500000255
200000004	500001153
200000004	500000715
200000004	500000034
200000004	500000952
200000004	500001050
200000004	500000015
200000004	500000941
200000004	500000322
200000004	500000967
200000004	500000630
200000004	500000537
200000004	500000072
200000004	500001200
200000004	500000336
200000004	500000530
200000004	500000401
200000004	500000729
200000004	500001076
200000004	500001077
200000004	500000108
200000004	500000988
200000004	500000590
200000004	500000833
200000004	500000802
200000004	500000481
200000004	500000655
200000004	500000906
200000004	500000592
200000004	500001141
200000004	500001310
200000004	500000567
200000004	500000912
200000004	500000777
200000004	500001274
200000004	500000559
200000004	500001035
200000004	500000897
200000004	500001022
200000004	500000379
200000004	500001194
200000004	500001039
200000004	500000711
200000004	500001211
200000004	500001132
200000004	500001149
200000004	500001144
200000004	500000238
200000004	500001108
200000004	500000552
200000004	500000842
200000004	500000225
200000004	500001159
200000004	500000365
200000004	500000505
200000004	500000384
200000004	500001073
200000004	500001260
200000004	500001168
200000004	500001231
200000004	500000969
200000004	500000422
200000004	500000119
200000004	500000613
200000004	500000176
200000004	500000461
200000004	500000428
200000004	500000246
200000004	500000270
200000004	500000900
200000004	500000549
200000004	500000910
200000004	500000178
200000004	500001206
200000004	500000882
200000004	500000125
200000004	500000016
200000004	500001116
200000004	500000702
200000004	500001172
200000004	500000849
200000004	500000353
200000004	500000571
200000004	500000771
200000004	500000828
200000004	500000668
200000004	500000600
200000004	500000156
200000004	500000216
200000004	500000234
200000004	500000419
200000004	500000856
200000004	500000244
200000004	500000700
200000004	500000887
200000004	500000483
200000004	500000457
200000004	500000543
200000004	500000732
200000004	500000172
200000004	500000589
200000004	500000812
200000004	500000426
200000004	500000262
200000004	500000028
200000004	500001173
200000004	500001178
200000004	500000579
200000004	500001114
200000004	500000692
200000004	500001249
200000004	500001288
200000004	500000277
200000004	500000677
200000004	500000290
200000004	500000536
200000004	500000525
